,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2024-05-12,63.33412718284149,65.84368347509566,48.31695039045764,44.70216020725682,43.66397600615851,46.96976078514897,37.84550844183343,32.67413973502434,25.94708459271963,15.261347822897212,10.643558023833158,7.803855131563854,11.018555159748415,11.215178034968663,15.985419838286186,11.0309718063018,23.144558256109143,50.35007403499556,60.50412383384124,77.80456924728783,81.18745922921636,78.01892975323214,67.15042538209224,59.02683248674773
2024-05-13,67.3280642161309,66.57161210642835,61.540812254506896,60.22082888204221,61.013747572247624,62.03115773787348,51.96649036485104,57.39675968696554,79.96107006477541,79.57970109992443,75.6504033763598,72.10574054893414,55.51802809111474,61.8166759620359,68.94341587083785,65.69248150969125,68.37067562099303,77.61202427089324,82.59367362491454,83.23822240858155,84.1199941392393,83.39930989433662,77.3539221897134,69.81291227526405
2024-05-14,69.72366543747286,71.11957340840335,69.91622776616016,68.02223587640115,69.65705300796832,69.84011545215333,63.59401653753481,63.519121585722495,78.9188259664736,79.00314172482688,68.3435334024241,61.93633527621423,52.55724374404832,58.19385978729921,65.54787508701267,66.02825488606805,64.98408655301692,75.95327615828386,78.53473111248427,81.43699217140563,84.82802174351835,81.98165586832928,77.00214224098879,73.1119250209967
2024-05-15,80.07126441182237,77.22140060795772,69.40490960023226,69.2570964223151,71.61489683758596,71.21924238165623,64.57781545521007,61.548015899787444,74.64335875467175,72.49808574479698,60.93009862399995,59.47229961980795,47.73535173993682,56.52931889424241,64.24685785261431,65.59974592291839,71.38766066861326,75.9721376544485,80.4558098687414,83.03997731443336,83.50406859749869,82.00448625662048,72.14701504044214,67.98862956142018
2024-05-16,75.39421976789814,76.70191844799176,70.41665775715144,68.35651640206794,70.70047465434848,70.04122033345743,63.51864175848047,64.70560498691944,77.89810228027767,78.5378840753931,68.67630167664059,72.1401107928339,48.71739456719903,58.383660422621254,75.39707497871896,74.364399050398,74.47265037883506,79.39142226689171,80.02758025675377,83.608324751304,83.8356574444596,80.12795358592653,72.73055667526,69.77018701923961
2024-05-17,77.09735802426428,74.4989037212091,72.18957510168617,68.78411242762554,70.73963035623372,70.22942601629588,62.451989737426665,60.55675488629079,77.68135048010346,77.59993681897193,61.719824586114605,56.01798116818325,45.72527918283532,52.91735407419176,69.56587675278786,71.71848349090374,70.74234917264002,78.16168357663886,79.45857560362008,82.68269925077108,83.4267608109098,81.33632419654295,71.61528897272065,68.80074672688679
2024-05-18,72.74498508934347,71.66689120088402,66.84917445420885,65.67074651014092,67.86358796779,70.43539574880904,58.600250100764924,54.370972490581224,73.47264869163506,76.036264569796,66.65675662491188,59.668175970062585,45.21963665620435,51.86588713187907,64.4821335565433,60.535042884332505,64.45649100167599,72.09966460931773,77.89173878096913,82.4724851037483,83.06772164081531,82.8420714316905,71.50320850449066,66.93809381157665
2024-05-19,75.8514619063918,71.28418184877829,66.04434272897326,63.40569601706535,61.740541624553146,59.76270651231344,47.96430798560784,35.73050607645497,28.829179259324743,21.32494813503766,23.777072637009407,25.134558775586605,19.598747719237846,24.781333274381993,26.138132954870965,23.221199524925396,37.618953565695406,57.51782006048874,70.88596468586138,80.57171090791165,81.94562904247708,81.27739393173543,72.78797465533012,65.06720647575332
2024-05-20,74.5679862190451,66.75276480013561,60.625464663994336,58.35191046321993,60.60726174364206,49.812115626477855,47.049757221703956,36.780393133439524,79.00163864277658,69.20676680357953,56.83602097690333,55.680379486328235,45.08894342369077,51.31645958525627,56.49221704591448,63.066104673639494,66.57271895456773,74.93252169038195,78.44609799685708,82.7794885504866,82.49732882297529,82.62111243286851,75.3805858440928,70.25623108144602
2024-05-21,76.32783989833162,75.47690641704024,69.221689158637,67.19035746573543,67.06589217188137,66.79985186632668,60.00924640969583,59.597403640047695,73.95059843401604,66.20885347118399,60.72639929709968,62.398660544607154,48.89672024877803,59.87485795996035,66.84882146724257,68.98569185457418,66.10200140160401,75.23482931666237,78.12898930474476,83.06663357969866,84.71742115515859,81.33087564470084,72.28543245354987,68.76189661582004
2024-05-22,76.19513694383484,74.92099685627198,73.90245610376945,70.78433919121721,71.21945430937535,70.60625689194379,64.85517640095829,66.52807568106428,74.3440640223894,72.9769537027278,69.94147421983241,69.33425635547358,47.81714520350091,55.98948582480161,70.17851759782319,72.22501792628795,73.33565925913804,79.20019558596536,81.2977383553647,84.01774304616514,84.22027336157124,81.97411999900989,78.74505233017392,70.4271468423546
2024-05-23,79.04541552253848,78.59561023539237,78.17058336275996,73.36488012143793,74.99205639537438,76.09611207353711,63.75694186312811,65.36698387489231,80.16006552522019,78.90365596725978,76.27703322839945,70.9067508958355,40.54347339840813,50.196352308241224,67.5354129451169,69.8155663321078,74.86248964059085,80.03284183242866,81.11216027748615,83.3208598325586,83.33974825401543,82.54039067940631,78.81119503445963,75.76616404312072
2024-05-24,76.88977734071862,80.3876653809066,78.98130293376548,76.26098519242895,76.27832776098317,73.62985149954818,61.94071260899091,59.91548815295837,82.07684177666798,81.968711954601,73.3939657512777,75.61001984332204,46.354645151421664,48.57127960467989,68.8732527907684,66.71247523002135,72.96818161797422,77.95166350592574,80.32768316630644,82.29298454481939,83.7753710239268,83.68913836384031,73.35326155476734,72.71630522048112
2024-05-25,74.08969135748131,72.55076620071496,73.59323890839171,69.74334701982508,70.82753054838571,70.4184600532298,51.444278875331506,55.10885049488676,73.93441305562898,71.09904755413066,59.75779795696619,54.773523636018275,39.03834402248051,40.34436135818333,49.975337308677446,52.05511830417019,63.132055748344456,69.21816131943812,75.79270172334238,77.36975720074982,79.23700561287221,79.28760923215764,68.81855152549825,60.5603224655873
