,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-10-14,212.12504097780507,200.85204153884774,171.63271534979282,174.26496421614726,177.75364409031278,164.26170306682604,178.2732497499055,186.23497708602054,225.16287009208165,227.19119637082923,201.44143193013608,224.44210620620382,144.88886223465752,159.30663996764034,221.14397465323322,221.17625111063555,218.7799808647747,214.81430265592832,243.96102945343574,238.45378443336884,215.7943364596962,203.84193987157602,207.90455451840123,199.66238972423034
2022-10-15,223.3954974665775,194.51485244767895,180.7954133901339,177.85020659331258,177.26256050265792,176.7848745095131,183.14742683479682,182.2586466786155,217.21009376204273,218.02360705824836,204.64635747098265,215.38409190358024,151.27909992842748,201.0030586072431,172.36365578487948,203.1376663140206,202.20542995846546,233.0296930238271,233.612960492637,227.0380471962097,220.40430045619863,213.8160225599547,206.93340617779435,197.3552244715364
2022-10-16,183.34554060189944,141.87601673023653,145.7654713942898,158.8770167597684,133.30664851057537,134.34249669392375,136.05960345071435,152.37757212284646,167.5337461014394,170.76234142185095,182.5554428186662,147.80649558460902,134.2963574780193,147.12485409193846,174.78151217157253,153.29651612716788,149.34948363163946,165.20126668897302,230.624565631187,229.08416742117646,219.48827067167477,188.51517510968964,152.84652055972742,123.66143362990871
2022-10-17,104.5689217991214,78.76445996610694,128.88008947341496,74.56025249151551,125.83203973168924,128.96562291437806,133.59748440159254,124.37247607154889,154.18998671863332,186.10690442918346,194.60755294465437,192.04937840521328,139.211511672964,167.8589114336784,190.26786156247212,191.48930556390363,197.76686430999803,207.49030438078682,209.3417144025541,220.041684351536,202.39611193237675,197.13126211769335,167.04623608663155,152.10627225501844
2022-10-18,141.93423046107674,85.10276621893394,79.7798041232813,70.81862059757738,74.24159520918592,79.77610440647803,90.54533967874212,104.81165590488413,190.9714791462981,189.3048130339476,176.81525856557204,195.79078861643498,136.35389695188127,174.0632007352674,197.05413638189762,203.7500834297997,226.62880617350993,239.47659297873884,230.90756000378357,232.59114343503524,220.6445326922667,206.90678300294053,184.43681796556646,165.35492493261103
2022-10-19,192.617385415028,151.34264603207504,183.61595710810062,176.37734035232492,174.6396556732588,179.3802173104291,206.08949100439654,208.4858415268724,244.4433165107111,247.18281165951933,242.34251137347755,244.4627453382515,169.90193662521673,176.3261140046987,234.6271322821173,220.26005175638707,240.46686506785977,255.74782852734484,248.098142342164,241.6113472500945,232.65141798841339,233.75509560723188,232.31788327109703,211.85563128714568
2022-10-20,218.35827609065026,195.71142500096767,197.19960272219006,182.63604561763415,188.75943188680316,182.00087928128303,192.1505824809448,189.19160691572208,247.11535095096107,242.3943570511302,222.4346495473413,224.06725337517685,163.99453907017036,198.63544798109803,220.42430603816751,216.7092246806398,213.63248538423215,241.57080807936924,249.40836342867314,245.9880358658613,218.37545226295427,210.83898698700483,192.12305022422456,178.7848436432151
2022-10-21,166.171496430996,117.68113842159181,114.20757684011852,104.76219663769712,132.30272379529163,140.67430720800036,162.01940402832054,180.1445023401112,220.17037789194848,230.27454627850798,225.89724162320445,222.87767163511762,150.09471896086023,161.79044409707737,217.26101034092898,220.83367759340052,226.95299293947403,232.50041707176825,236.62788542875853,231.46945078985627,221.4881061762787,219.44780942525244,185.12783757318317,176.01571417347384
2022-10-22,128.51632545219306,118.60721956906062,99.35712523919462,105.56073803673048,122.22544423091492,107.68640346055173,154.17553253177854,176.03207085544767,227.98264144427057,249.88314690961315,240.32623891920235,230.1123863750069,170.30402041387867,203.45815223067393,225.18062618982322,222.93904397869846,207.99544599038853,226.78054761414396,246.6737326008779,241.16741575096486,244.6868100162516,236.95829810336525,210.3183876078545,181.31854604299375
2022-10-23,192.2567821361017,185.29906418094893,180.36772202457814,154.29872356505953,145.4677305753589,146.28179212769365,157.87222028479988,147.633620215929,156.62473357426677,166.0337790634124,163.64342104381356,166.39465832235834,149.80395860776136,154.8484479883716,161.90831268834498,164.56989138691017,177.47526261042705,197.21839613435063,212.71973365907155,232.76921425946296,213.5253298273223,193.99322650086071,175.86788399683422,168.75351964257987
2022-10-24,164.15135231093373,143.11519179130974,144.6042120295768,139.5720455817004,129.40224516886806,130.43658592305064,134.1529436631684,158.58077171208052,200.273100299411,221.21037891179347,221.26813373926626,224.35249000728012,136.40393932362085,147.8011864361327,220.0219741363293,220.27580817151414,221.97464368505328,243.86860749798973,248.9832881626351,241.6210347614423,227.72642378529923,219.12329468957842,211.26206184495567,177.87681242020733
2022-10-25,219.01740454330772,192.55745249050773,187.95413237275935,180.440418026433,161.86280615621968,175.51795646793892,184.10691837824143,182.7071705817077,237.30691408008818,220.74042272489683,192.14894775546423,191.26531791275846,161.45864077725122,185.43406612334024,182.1164581697419,184.62301564755805,227.0326005923432,240.89509229688335,252.66340522791344,252.69453579800918,254.55195874469175,248.51967702108703,231.68244826670036,206.97120283683591
2022-10-26,230.35545099455285,204.01716069373586,170.44059234589017,187.9090363504446,161.5562207163157,185.95622952152198,195.98483944185134,215.29383061510487,244.78830955385206,232.53528417354775,208.14024690247382,193.2556593924262,158.43163193321166,195.9034158424073,225.8158492301688,234.27785757742873,253.59698098160587,258.9781273106895,255.81123311799402,255.4139981526256,256.66779664088267,253.21703205667535,232.73855715902647,208.11615239451586
2022-10-27,200.8272938295196,181.3258062644263,179.75418135637037,170.36645609483543,156.69469704507912,160.71584142308936,174.2196146529923,197.67983850788363,255.81447974508833,241.85661024958347,230.32512124232,202.05021013301797,134.48795822205366,161.37228232167124,191.2246216964641,189.40074850282735,214.95434313354676,239.58139332029708,237.84180768256925,208.3264863268061,221.68754453856926,212.40870545414103,195.86975220744824,179.16300601504452
2022-10-28,146.17504824401158,146.6683681542741,141.91773018799188,126.68115697407748,128.02832249373327,128.51115664051343,149.5066642564926,158.29422587492363,235.68964854924363,229.62041799436238,177.4644259865043,167.4526175388899,122.36643076400972,138.6819236753201,212.27813251604653,209.67123576445192,201.04987468910693,232.39017544556725,244.1489482144284,243.63483556397264,213.69257668772883,203.92026858594335,146.219945818635,130.6510573031027
2022-10-29,118.65936726183324,112.34267753347528,132.60747823728147,123.04541157170094,131.28462089361037,130.14945952464043,162.66711033277332,163.21801941782977,143.36717556225264,152.94422000613514,175.180445873801,176.01418681105886,116.91712528305922,136.8404476551587,131.57361802437308,137.9576068679993,152.2748422148256,218.574169177606,225.8786654386668,224.64517417754965,214.73614797764535,205.50844547272402,150.06569057454467,139.0024771967547
2022-10-30,80.87104630722386,68.54434985571228,78.56461789662984,81.75389493101711,98.55849417558306,99.63867791285998,100.49306982998024,96.0941195387409,116.96196975450856,115.63710449988159,124.08756239413557,127.3848966572904,127.28050747031762,134.57783820658187,143.56138631476804,131.5353698470282,142.74494892962838,193.6989021319101,223.2355514772703,223.99857853168385,221.48506009937228,211.03330945325078,167.59039294988028,182.27639654859863
2022-10-31,194.24091093719215,149.47394019780094,131.7934748189469,113.98158168003297,114.57380247038977,128.126481517943,137.58107829481696,152.62829119744544,213.78277911399644,204.5011469138613,157.2342125972878,148.75511679702498,135.56387414692878,150.79785063904237,168.88665599121651,205.12845060112278,227.44235267108468,239.50207918921268,248.20349149552246,254.34942017982033,245.73145508152197,221.14022309257274,218.31959234285327,213.49000629142364
2022-11-01,181.62547922301206,165.87169841449975,148.28861557719227,139.95675256583718,134.55872903137367,154.3917196339187,196.8685291525666,216.0916916508945,243.12116582028113,229.1522523286936,191.39039344242727,184.871561711586,139.51207154179764,171.92644600436432,197.8363320594882,208.7464719509503,241.90510502004878,251.23450963475736,255.9235808519707,249.13145097220556,233.8160914838877,236.16159558727009,212.9068972175352,206.24476613650202
2022-11-02,190.70076043615276,172.94245166614058,146.5815452883571,162.44809636919103,140.57788315017797,161.87125996816815,175.63659012285117,179.0063244913488,230.93231797166214,235.75870592172694,199.76786687040033,217.98583732211327,140.22677543356602,191.43932689309878,220.23179055303672,235.09618036835124,259.0200312129639,260.04372619058125,260.4626977845234,261.51867153062045,260.4910780029318,228.85413751478532,220.29448762603224,187.7803126236531
