target_ts,predicted_load_lag0,predicted_solar_lag0,predicted_wind_lag0
2023-09-05 17:00:00+03:00,46857.64478993893,568.5230698706838,4898.299477276564
2023-09-05 18:00:00+03:00,45798.30666192688,150.38469486319912,4702.2834350250005
2023-09-05 19:00:00+03:00,45732.08005685323,3.267764614701279,4636.322987318981
2023-09-05 20:00:00+03:00,45302.714168234605,1.5083589356285785,5236.245839601415
2023-09-05 21:00:00+03:00,44666.229820119384,1.5083589356285785,5395.408489336494
2023-09-05 22:00:00+03:00,43276.42992508139,1.5083589356285785,5307.567161080589
2023-09-05 23:00:00+03:00,42098.44451833359,1.5083589356285785,3728.217999785927
2023-09-06 00:00:00+03:00,39801.910609514496,1.5188161668515505,4004.3330281670387
2023-09-06 01:00:00+03:00,38269.08815945039,1.5188161668515505,4243.915427105463
2023-09-06 02:00:00+03:00,36764.92036189803,1.5188161668515505,4372.96745682123
2023-09-06 03:00:00+03:00,35611.79328623939,1.5188161668515505,4999.838515671666
2023-09-06 04:00:00+03:00,35451.92871005261,1.5188161668515505,5022.441657216997
2023-09-06 05:00:00+03:00,34699.512199776786,1.6646371238330147,4781.077473059851
2023-09-06 06:00:00+03:00,33502.40317808016,42.99044959979173,4818.2189513729645
2023-09-06 07:00:00+03:00,35510.139906721255,476.6691151203251,4615.416188756422
2023-09-06 08:00:00+03:00,40819.98182319871,1088.3603711073667,4556.539292468363
2023-09-06 09:00:00+03:00,44961.128826883025,1346.1849788075806,4579.503972377538
2023-09-06 10:00:00+03:00,45978.58757295297,1437.0914726965402,4418.974721294342
2023-09-06 11:00:00+03:00,47500.58137223985,1434.9669447294598,3960.403454019109
2023-09-06 12:00:00+03:00,47048.258728881854,1426.2620871500962,3919.6878552752214
2023-09-06 13:00:00+03:00,47807.839039740866,1406.4505721606233,3974.5499075238313
2023-09-06 14:00:00+03:00,47890.57985005572,1381.7813807258642,4001.686286446173
2023-09-06 15:00:00+03:00,47900.39285228496,1312.1138755374388,4541.088344563013
2023-09-06 16:00:00+03:00,47836.24063928886,1156.73981520718,4771.754280780586
2023-09-06 17:00:00+03:00,46566.8646118242,734.0988070586199,4840.218449289595
2023-09-06 18:00:00+03:00,45732.0123183587,162.9603778738259,5368.992107837405
2023-09-06 19:00:00+03:00,45689.61058718135,2.7726461367620363,5377.84875393834
2023-09-06 20:00:00+03:00,45450.7388527521,1.5188161668515505,5502.784970142941
2023-09-06 21:00:00+03:00,44671.77803735682,1.5188161668515505,5488.1256921370305
2023-09-06 22:00:00+03:00,42961.61585221257,1.5188161668515505,5321.134456231015
2023-09-06 23:00:00+03:00,41251.897080652656,1.5188161668515505,4701.571050918
2023-09-07 00:00:00+03:00,40379.404073263504,1.516748121042312,4401.267155262887
